911##a,911##c,351##c,LDR,008,24510a,BAS##a,999##a,999##b,999##b,FMT,OWN##a,STA##a
PShAV -003-005-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קובץ כתבים ביידיש,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,רשימות - תיאטרון היידישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים ביידיש,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים - תיאטרון היידישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תקציר חיי אברהם גולדפדן,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תמלול ראיון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חולפות - תיאטרון היידישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,סקיצת איור,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות - תיאטרון היידישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות באנגלית - תיאטרון היידישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,דף קונטקט- תיאטרון הידיישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-012,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - מפגש עם הנשיא הרצוג,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-013,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - פורים שפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-014,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - פרס לרנר,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-015,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תצלומים - אירוע תנועת של""מ",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-016,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - 'יאשה עגל',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-017,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חוברת - פרס לרנר 1999,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-018,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חוברת - פרס לרנר 2000,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-019,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - שמו הולך לפניו,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-005-020,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כרזה- 'די לעצטע ליבע',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כתבים - תיאטרון היידישפיל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירי יצחק מאנגר,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים ביידיש,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מחזה - חומש לידער,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מגילה - 'מאנטאזש פאר פורים',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,פורים לידער,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מערכונים ביידיש,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים ביידיש בכתב יד,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כתבים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מיין שיינע ליידי',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כתבי שלום עליכם בגרמנית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,המפגש האחרון של פרויד,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-012,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,דער אלתר פיאניסט',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-013,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שבת בבילגורי',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-014,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,בחזרה לפולין - תמלול,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-015,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,סיכום סיבוב הופעות,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -003-006-016,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מחזה ברוסית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004,שמוליק עצמון-וירצר,Fonds Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מופעים בארץ ובעולם,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מחזה בפולנית - 'באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,יצחק באבל - יצירות,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים - 'באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות עברית - 'באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות פולנית - 'באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תקציר מחזה בפולנית - 'באים לקחת אותך' ,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תקציר ורקע בעברית - 'באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d, מסמכים - 'באים לקחת אותך',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"כתב יד - 'באים לקחת אותך', 1 מתוך 2",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"כתב יד - 'באים לקחת אותך', 2 מתוך 2",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-001-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חולפות - 'באים לקחת אותך' ,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-002,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,לאה שלנגר ושמואל עצמון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-002-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום עיתונות - לאה שלנגר ושמואל עצמון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-002-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות יידית - לאה שלנגר ושמואל עצמון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-002-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות אנגלית - לאה שלנגר ושמואל עצמון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-002-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תכנייה - לאה שלנגר ושמואל עצמון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-003,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מהעפר',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-003-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,פרטיטורות - 'מהעפר',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-003-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים - 'מהעפר',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-003-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חולפות - 'מהעפר',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מחברת פרטיטורות - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,פרטיטורות - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עלון תכנית הפסטיבל - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטעי שירה והקראה - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חולפות- פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חוזה - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כרזה - פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-004-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלום- פסטיבל מוזיקה יהודית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חומרי הנחיה,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תכנית עצרת 1995,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תכנית עצרת 1990,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטעי מעבר בגרמנית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,רשימות בכתב יד,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תכנית אירוע - בית צבי,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,ערב לכבוד היידיש - חומרים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים ביידיש מתוך טקסים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,רשימות למופע - שלום עליכם,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מענה לשונה של אם חורגת,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים בעברית מתוך טקסים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
