911##a,911##c,351##c,LDR,008,24510a,BAS##a,999##a,999##b,999##b,FMT,OWN##a,STA##a
PShAV -004-005-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חומרי רקע - י'ל פרץ,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-012,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קוצק - אברהם יהושוע השל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-013,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,יזכור - יידיש,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-014,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטע ממחזה,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-015,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שלום אש- חומרי רקע,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-016,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,הרהורים על שתי לשונות',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-017,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים - יורם טהרלב,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-018,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מפת ברית המועצות,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-019,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטעי זיכרון בגרמנית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-020,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטעי זיכרון ביידיש,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-005-021,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,יאנוש קורצ'אק- חומרים בפולנית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מופעים - ארצות הברית,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תכניות - מופעים בארה""ב, 1 מתוך 5",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תכניות - מופעים בארה""ב, 2 מתוך 5",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תכניות - מופעים בארה""ב, 3 מתוך 5",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תכניות - מופעים בארה""ב, 4 מתוך 5",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תכניות - מופעים בארה""ב, 5 מתוך 5",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"מעטפות - מופעים בארה""ב",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"דף קונטקט - מופעים בארה""ב",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"נגטיבים - מופעים בארה""ב",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"מופעים בארה""ב - 'Method in mime'",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,סדנה למשחק בסן פרנסיסקו,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תפריטי מסעדות,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-012,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"תצלומים - מופעים בארה""ב",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-013,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"עיתונות - מופעים בארה""ב",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-014,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,Alley Theater,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-015,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,Arena's Stage,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -004-006-016,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"החוג לתיאטרון, אוניברסיטת קליפורניה",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005,שמוליק עצמון-וירצר,Fonds Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,חומרים אישיים ואבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות שנות ה50 - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות שנות ה60 - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות שנות ה70 - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות שנות ה80 - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תכניות חגיגיות הבימה - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תכניות מהבימה - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים הבימה - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים תיאטרון האהל - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים מאת שמוליק עצמון - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים באנגלית - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מסמכים - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-012,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים לשמואל עצמון - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-013,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,רשימות בכתב יד - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-014,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים נוספים - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-015,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטעי מחזות - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-016,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כרזות - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-017,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עבודת רפראט - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-018,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תוכניות - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-019,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-001-020,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,איור - אבני דרך,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבומים ותצלומים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום סיכום קריירה,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום נסיעה,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום ילדות,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום - שמוליק והמיקרופון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום - שמוליק וחברים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - פרס איציק מאנגר,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - 'אהבה אחרונה',VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - מופעים נוספים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - אירועים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - פרוטרט,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-002-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים נעורים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003,שמוליק עצמון-וירצר,Series Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,פרסים ואירועים,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-001,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - פרס מפעל חיים בתיאטרון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-002,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תצלומים - יקיר העיר תל אביב,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-003,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,תמלולים - פרס מפעל חיים בתיאטרון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-004,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קטעי עיתונות - פרס מפעל חיים בתיאטרון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-005,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,יקיר העיר תל אביב,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-006,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,"ד""ר לשם כבוד המכללה האקדמית נתניה",VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-007,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אות מופת - ליונס ישראל,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-008,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עיתונות - יום הולדת 80,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-009,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים - יום הולדת 75,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-010,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כרטיסי ברכה - יום הולדת 75,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-011,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים - יום הולדת 80,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-012,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,כרטיסי ברכה - יום הולדת 80,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-013,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,שירים למופע - יום הולדת 80,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-014,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,עץ משפחה,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-015,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,קובץ תעודות,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-016,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,אלבום - יום הולדת 80,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-017,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,מכתבים - פרס מפעל חיים בתיאטרון,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
PShAV -005-003-018,שמוליק עצמון-וירצר,File Record,00000npc^a22^^^^^^^^4500,^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d,סקיצות- משה ברנשטיין,VIS,ARCHIVE,NOULI,NOOCLC,MX,NNL,SUPPRESSED
